timestamp,household_id,water_usage,pressure
2024-07-09 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.84,56.95
2024-07-09 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.57,48.54
2024-07-09 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.43,41.46
2024-07-09 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.96,40.93
2024-07-09 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.01,48.43
2024-07-09 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.12,42.43
2024-07-09 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.37,54.63
2024-07-09 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.81,59.12
2024-07-09 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.29,45.72
2024-07-09 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.44,41.0
2024-07-09 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.2,42.47
2024-07-09 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.88,46.57
2024-07-09 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.39,50.94
2024-07-09 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.4,41.09
2024-07-09 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.68,40.56
2024-07-09 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.87,53.61
2024-07-09 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.59,56.56
2024-07-09 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.4,57.32
2024-07-10 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.85,41.23
2024-07-10 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.28,45.86
2024-07-10 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.0,48.02
2024-07-10 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.42,53.15
2024-07-10 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.39,43.51
2024-07-10 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.45,49.66
2024-07-10 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.73,46.6
2024-07-10 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.73,59.06
2024-07-10 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.49,55.13
2024-07-10 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,17.9,43.92
2024-07-10 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.56,58.75
2024-07-10 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.11,52.75
2024-07-10 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.04,52.91
2024-07-10 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.65,48.92
2024-07-10 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.79,50.24
2024-07-10 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.92,48.25
2024-07-10 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.14,58.82
2024-07-10 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.93,48.58
2024-07-10 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.83,55.27
2024-07-10 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.46,48.68
2024-07-10 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.58,49.15
2024-07-10 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.02,45.6
2024-07-10 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.07,54.99
2024-07-10 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.81,53.55
2024-07-11 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.84,50.39
2024-07-11 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.7,56.78
2024-07-11 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.72,52.19
2024-07-11 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.24,41.97
2024-07-11 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.96,53.88
2024-07-11 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.49,47.32
2024-07-11 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.05,50.61
2024-07-11 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.66,44.45
2024-07-11 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.57,51.65
2024-07-11 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.27,45.56
2024-07-11 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.64,57.7
2024-07-11 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.46,48.11
2024-07-11 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.52,41.57
2024-07-11 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.68,43.2
2024-07-11 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,16.62,52.3
2024-07-11 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.7,41.56
2024-07-11 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.07,54.44
2024-07-11 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.07,56.72
2024-07-11 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.87,49.23
2024-07-11 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.47,52.33
2024-07-11 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.77,41.29
2024-07-11 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.31,53.62
2024-07-11 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.36,58.71
2024-07-11 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.8,46.42
2024-07-12 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,3.67,47.57
2024-07-12 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.49,58.29
2024-07-12 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.82,48.51
2024-07-12 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.94,57.56
2024-07-12 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.1,40.73
2024-07-12 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.31,48.32
2024-07-12 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.15,54.58
2024-07-12 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.39,48.44
2024-07-12 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.39,40.75
2024-07-12 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.81,59.82
2024-07-12 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.5,52.52
2024-07-12 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.81,54.23
2024-07-12 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.2,55.21
2024-07-12 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.84,49.76
2024-07-12 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.15,44.05
2024-07-12 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.11,58.34
2024-07-12 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.06,41.7
2024-07-12 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,16.33,56.86
2024-07-12 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.21,45.93
2024-07-12 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.14,57.22
2024-07-12 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.8,57.82
2024-07-12 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.46,43.25
2024-07-12 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,0.9,44.48
2024-07-12 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.52,43.16
2024-07-13 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.53,41.68
2024-07-13 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.97,55.33
2024-07-13 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.0,55.8
2024-07-13 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.52,45.74
2024-07-13 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.42,46.19
2024-07-13 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.6,55.02
2024-07-13 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.65,41.13
2024-07-13 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.23,51.35
2024-07-13 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.15,49.93
2024-07-13 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.37,55.19
2024-07-13 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.47,47.86
2024-07-13 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.85,41.14
2024-07-13 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.6,53.16
2024-07-13 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.81,40.12
2024-07-13 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.94,48.04
2024-07-13 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.28,55.0
2024-07-13 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.85,42.69
2024-07-13 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.6,40.64
2024-07-13 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.33,50.21
2024-07-13 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.72,46.76
2024-07-13 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.98,51.19
2024-07-13 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.11,50.13
2024-07-13 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.22,40.27
2024-07-13 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.73,51.42
2024-07-14 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.11,43.37
2024-07-14 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.75,41.41
2024-07-14 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.82,59.55
2024-07-14 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.2,54.66
2024-07-14 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.39,50.17
2024-07-14 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.04,49.54
2024-07-14 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.31,42.92
2024-07-14 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.78,41.44
2024-07-14 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.89,45.03
2024-07-14 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.92,58.44
2024-07-14 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.77,58.46
2024-07-14 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.69,47.68
2024-07-14 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.29,46.89
2024-07-14 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.8,53.81
2024-07-14 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.98,55.08
2024-07-14 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.36,55.57
2024-07-14 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.32,45.15
2024-07-14 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.92,44.12
2024-07-14 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.84,53.45
2024-07-14 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.26,43.58
2024-07-14 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,3.2,41.51
2024-07-14 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.38,54.81
2024-07-14 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.21,49.47
2024-07-14 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.52,59.71
2024-07-15 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.18,53.65
2024-07-15 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.08,48.49
2024-07-15 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.89,49.34
2024-07-15 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.81,47.12
2024-07-15 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.85,49.77
2024-07-15 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.55,54.66
2024-07-15 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.47,58.3
2024-07-15 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.36,47.54
2024-07-15 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.95,49.89
2024-07-15 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.82,55.16
2024-07-15 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.7,43.91
2024-07-15 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.29,44.78
2024-07-15 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.18,48.02
2024-07-15 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.05,57.62
2024-07-15 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.56,47.62
2024-07-15 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.76,56.35
2024-07-15 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.82,59.71
2024-07-15 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.92,44.14
2024-07-15 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.66,40.53
2024-07-15 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.72,40.21
2024-07-15 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.18,58.18
2024-07-15 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.11,51.33
2024-07-15 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.58,58.41
2024-07-15 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.62,58.83
2024-07-16 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.99,57.44
2024-07-16 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.49,59.37
2024-07-16 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.87,53.58
2024-07-16 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.37,50.1
2024-07-16 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.38,55.85
2024-07-16 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.5,46.9
2024-07-16 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.48,59.55
2024-07-16 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.58,48.68
2024-07-16 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.44,42.54
2024-07-16 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.61,56.42
2024-07-16 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.92,41.45
2024-07-16 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.52,54.75
2024-07-16 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.95,50.25
2024-07-16 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,-0.33,44.19
2024-07-16 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,3.21,48.82
2024-07-16 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.47,49.35
2024-07-16 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.89,45.26
2024-07-16 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.97,53.79
2024-07-16 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.41,57.13
2024-07-16 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.84,46.72
2024-07-16 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.97,57.81
2024-07-16 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.85,43.7
2024-07-16 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.59,51.85
2024-07-16 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.66,58.44
2024-07-17 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.67,50.16
2024-07-17 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.31,42.71
2024-07-17 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.11,53.04
2024-07-17 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.9,47.91
2024-07-17 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.72,41.08
2024-07-17 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.92,53.38
2024-07-17 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.48,56.8
2024-07-17 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.18,53.08
2024-07-17 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.99,58.3
2024-07-17 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.67,54.67
2024-07-17 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.88,58.86
2024-07-17 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.49,40.41
2024-07-17 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.28,56.51
2024-07-17 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.7,45.99
2024-07-17 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.74,43.95
2024-07-17 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.15,43.47
2024-07-17 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.76,48.2
2024-07-17 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.17,50.41
2024-07-17 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.87,46.34
2024-07-17 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.48,47.71
2024-07-17 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.38,53.79
2024-07-17 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.92,51.25
2024-07-17 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.41,57.57
2024-07-17 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.1,41.37
2024-07-18 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.41,50.14
2024-07-18 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.19,53.57
2024-07-18 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.73,51.75
2024-07-18 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.2,42.85
2024-07-18 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.84,40.8
2024-07-18 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.26,58.39
2024-07-18 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.31,47.97
2024-07-18 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.13,40.07
2024-07-18 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.77,57.68
2024-07-18 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.06,45.26
2024-07-18 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.41,57.85
2024-07-18 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.77,53.97
2024-07-18 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.48,53.85
2024-07-18 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.82,45.05
2024-07-18 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.72,40.47
2024-07-18 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.0,44.73
2024-07-18 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.92,56.3
2024-07-18 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.41,46.14
2024-07-18 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.75,46.87
2024-07-18 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,14.1,47.25
2024-07-18 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.49,51.29
2024-07-18 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.84,45.71
2024-07-18 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.65,53.24
2024-07-18 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.54,59.83
2024-07-19 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.68,52.21
2024-07-19 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,16.07,59.09
2024-07-19 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.08,47.42
2024-07-19 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.46,52.1
2024-07-19 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,5.75,46.66
2024-07-19 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.08,53.63
2024-07-19 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.29,58.89
2024-07-19 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.81,55.94
2024-07-19 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.46,51.18
2024-07-19 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,15.6,58.45
2024-07-19 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.54,42.82
2024-07-19 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.49,53.31
2024-07-19 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.95,51.91
2024-07-19 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.36,59.21
2024-07-19 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.9,56.68
2024-07-19 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.74,43.32
2024-07-19 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.6,42.91
2024-07-19 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.9,54.38
2024-07-19 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.97,57.97
2024-07-19 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.82,40.94
2024-07-19 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.17,43.6
2024-07-19 21:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.22,55.3
2024-07-19 22:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.32,50.05
2024-07-19 23:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.71,56.62
2024-07-20 00:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.75,53.25
2024-07-20 01:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.52,51.57
2024-07-20 02:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.31,41.98
2024-07-20 03:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.51,49.26
2024-07-20 04:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,8.73,47.36
2024-07-20 05:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.08,53.26
2024-07-20 06:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.29,55.16
2024-07-20 07:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.15,57.67
2024-07-20 08:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,9.17,52.03
2024-07-20 09:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.98,46.92
2024-07-20 10:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.05,50.61
2024-07-20 11:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.31,41.21
2024-07-20 12:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,11.59,59.34
2024-07-20 13:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.42,43.73
2024-07-20 14:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,6.73,45.78
2024-07-20 15:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,4.91,59.48
2024-07-20 16:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,13.47,40.18
2024-07-20 17:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.26,47.45
2024-07-20 18:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,7.08,57.14
2024-07-20 19:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,12.89,53.61
2024-07-20 20:05:27.106698,83410e5d-09aa-491a-bb32-7c475cbfc572,10.75,57.71
